Institute,Course,State,Category,Quota,Course_Type,Institute_Type,Annual_Fees,Stipend_Year1,Bond_Years,Bond_Amount,Total_Beds
"GUNTUR MED COLL, GUNTUR",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",SPM,ANDHRA PRADESH,ST,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",SPM,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GVP MED COLL, VIZAG",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,750.0
"GVP MED COLL, VIZAG",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,750.0
"GVP MED COLL, VIZAG",SPM,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,750.0
"KATURI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,1100.0
"KONASEEMA IMS, AMALAPURAM",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,840.0
"KONASEEMA IMS, AMALAPURAM",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,840.0
"KONASEEMA IMS, AMALAPURAM",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,840.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"MAHARAJAH IMS, VIZIANAGARAM",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,850.0
"MAHARAJAH IMS, VIZIANAGARAM",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,155250.0,,1.0,4000000.0,850.0
"NARAYANA MED COLL, NELLORE",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,1430.0
"NRI INST OF MED SCI, VIZAG",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,155250.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,40000.0,1.0,4000000.0,980.0
"NRI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,OBC_PH,State Government,Para Clinical,Unknown,155250.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,27000.0,1.0,4000000.0,1050.0
"PES IMS, KUPPAM",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,975.0
"PES IMS, KUPPAM",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,975.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, KADAPA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,715.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, ONGOLE",SPM,ANDHRA PRADESH,SC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,500.0
"RAJIV GANDHI IMS, SRIKAKULAM",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RAJIV GANDHI IMS, SRIKAKULAM",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RAJIV GANDHI IMS, SRIKAKULAM",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,532.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"RANGARAYA MED COLL, KAKINADA",SPM,ANDHRA PRADESH,OBC,State Government,Pre Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1450.0
"SANTHIRAM MED COLL, NANDYAL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,930.0
"SANTHIRAM MED COLL, NANDYAL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,930.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SV MED COLL, TIRUPATI",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,940.0
"SVIMS, TIRUPATI",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"SVIMS, TIRUPATI",SPM,ANDHRA PRADESH,OBC,State Government,Para Clinical,Unknown,211600.0,80904.0,1.0,4000000.0,1257.0
"VMC, KURNOOL",SPM,ANDHRA PRADESH,SC,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",SPM,ANDHRA PRADESH,GENERAL,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,650.0
"VMC, KURNOOL",SPM,ANDHRA PRADESH,ST,State Government,Para Clinical,Unknown,155250.0,30000.0,1.0,4000000.0,650.0
"ACSR MEDICAL COLLEGE, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,355.0
"ACSR MEDICAL COLLEGE, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,355.0
"ACSR MEDICAL COLLEGE, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,355.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,GENERAL_PH,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ALLURI SITARAM RAJU, ELURU",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1200.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"ANDHRA MED COLL, VIZAG",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1030.0
"APOLLO IMSR, CHITTOOR",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Private,496800.0,30000.0,1.0,4000000.0,850.0
"APOLLO IMSR, CHITTOOR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Private,496800.0,30000.0,1.0,4000000.0,850.0
"DR PSI MED COLL, CHINOUTPALLI",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,28000.0,1.0,4000000.0,790.0
"DR PSI MED COLL, CHINOUTPALLI",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,28000.0,1.0,4000000.0,790.0
"DR PSI MED COLL, CHINOUTPALLI",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,28000.0,1.0,4000000.0,790.0
"DR PSI MED COLL, CHINOUTPALLI",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,28000.0,1.0,4000000.0,790.0
"DR PSI MED COLL, CHINOUTPALLI",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,28000.0,1.0,4000000.0,790.0
"GOVT MED COLL, ANANTHAPURAM",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
"GOVT MED COLL, ANANTHAPURAM",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
"GOVT MED COLL, ANANTHAPURAM",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,500.0
"GOVT SIDDHARTHA, VIJAYWADA",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GOVT SIDDHARTHA, VIJAYWADA",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Government,48600.0,60823.0,1.0,4000000.0,707.0
"GREATEASTERN MEDSCH,SRIKAKULAM",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,780.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GSL MED COLL, RAJAHMUNDRY",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1140.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GUNTUR MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1170.0
"GVP MED COLL, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,750.0
"GVP MED COLL, VIZAG",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,750.0
"KATURI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,1100.0
"KATURI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,1100.0
"KONASEEMA IMS, AMALAPURAM",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,840.0
"KONASEEMA IMS, AMALAPURAM",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,840.0
"KURNOOL MED COLL, KURNOOL",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"KURNOOL MED COLL, KURNOOL",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,48600.0,60823.0,1.0,4000000.0,1150.0
"MAHARAJAH IMS, VIZIANAGARAM",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,850.0
"MAHARAJAH IMS, VIZIANAGARAM",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,,1.0,4000000.0,850.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NARAYANA MED COLL, NELLORE",TBRD,ANDHRA PRADESH,SC,State Government,Clinical,Unknown,496800.0,30000.0,1.0,4000000.0,1430.0
"NRI INST OF MED SCI, VIZAG",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI INST OF MED SCI, VIZAG",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,40000.0,1.0,4000000.0,980.0
"NRI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,OBC,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,GENERAL,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
"NRI MED COLL, GUNTUR",TBRD,ANDHRA PRADESH,ST,State Government,Clinical,Unknown,496800.0,27000.0,1.0,4000000.0,1050.0
